Account ID,Month,Service,Usage,Cost,CPU Utilization (%),Memory Usage (%),Network In (GB),Network Out (GB),Instance Hours,Instance Type,Storage Used (GB),Storage Class,Object Count,Invocation Count,Execution Time (ms),Memory Allocation (MB),Query Count,Active Connections,Idle Hours,Storage (GB),DB Engine,Pod Count,Node Count,CPU Requests (%),Memory Requests (%),Data Transfer (GB),Request Count,Read Capacity,Write Capacity,Throttling Events,Billing Mode,Read IOPS,Write IOPS,Snapshot Frequency,Volume Size (GB),Volume Type,ETL Job Runs,Data Processed (GB),Query Execution Time (ms)
ACC0012,2024-10,Route 53,52.04,18.44,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-10,SNS,4024.06,301.51,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-10,SQS,2233.17,363.02,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-10,Glue,4814.09,607.68,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,101.82,676.45,0.0
ACC0012,2024-10,Redshift,4651.01,148.08,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.5,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,83.11
ACC0012,2024-11,EC2,4278.15,1861.67,500.88,578.34,770.55,669.94,366.51,t3.medium,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,S3,3984.02,1943.66,0.0,0.0,0.0,0.0,0.0,N/A,738.15,Hot,266.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,Lambda,2603.75,1135.05,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,85.62,381.19,256.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,RDS,4041.55,71.81,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,915.34,275.02,626.34,22.7,Aurora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,EKS,2558.63,1164.58,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,815.07,102.61,644.09,576.09,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,CloudFront,2001.54,141.86,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,983.19,742.54,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,DynamoDB,1647.7,755.95,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,823.55,29.23,599.62,Provisioned,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,EBS,1316.57,585.23,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,11.0,986.59,130.22,700.65,st1,0.0,0.0,0.0
ACC0012,2024-11,VPC,1244.54,555.44,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,CloudWatch,1633.12,200.16,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,Route 53,1235.06,295.59,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,SNS,1787.24,442.82,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,SQS,2634.4,1122.87,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-11,Glue,3492.34,144.55,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,783.22,287.89,0.0
ACC0012,2024-11,Redshift,3760.13,248.74,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.71,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,444.79
ACC0012,2024-12,EC2,1617.15,624.26,880.71,183.1,914.8,101.41,327.76,t3.medium,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,S3,1278.45,464.59,0.0,0.0,0.0,0.0,0.0,N/A,448.95,Hot,406.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,Lambda,2143.75,86.85,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,815.1,315.89,128.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,RDS,95.53,37.75,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,880.35,739.29,660.57,419.52,MySQL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,EKS,2163.24,336.93,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,621.23,829.64,996.43,942.79,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,CloudFront,4004.77,891.2,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,751.01,143.46,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,DynamoDB,2808.96,624.36,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,220.92,924.14,78.33,Provisioned,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,EBS,1754.5,311.11,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,953.04,121.39,211.11,128.99,st1,0.0,0.0,0.0
ACC0012,2024-12,VPC,4209.83,1520.9,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,CloudWatch,2228.46,856.03,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,Route 53,1758.07,657.33,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,SNS,2970.06,675.98,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,SQS,3688.23,842.56,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2024-12,Glue,1957.07,726.84,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,94.2,544.89,0.0
ACC0012,2024-12,Redshift,218.28,78.7,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.3,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,316.04
ACC0012,2025-01,EC2,2981.85,1460.98,233.38,694.41,357.95,844.98,164.13,c5.xlarge,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,S3,4423.01,1746.16,0.0,0.0,0.0,0.0,0.0,N/A,324.98,Hot,960.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,Lambda,4626.99,450.88,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,703.78,823.5,1024.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,RDS,4243.6,152.81,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,682.66,99.38,330.16,248.84,SQL Server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,EKS,1973.0,172.97,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,644.38,116.08,529.85,349.72,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,CloudFront,4561.33,680.53,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,773.03,636.9,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,DynamoDB,4164.23,1432.93,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,455.93,490.57,460.49,On-Demand,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,EBS,2017.86,117.56,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,384.07,348.91,852.35,445.24,gp3,0.0,0.0,0.0
ACC0012,2025-01,VPC,4031.22,1970.66,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,CloudWatch,4167.17,1389.53,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,Route 53,761.6,224.52,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,SNS,1617.03,447.59,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,SQS,364.45,158.15,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0012,2025-01,Glue,4398.76,1484.26,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,24.36,608.26,0.0
ACC0012,2025-01,Redshift,4309.11,1574.44,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.74,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,615.97
ACC0013,2024-02,EC2,3626.89,1772.18,739.37,303.58,610.2,412.28,429.53,c5.xlarge,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,S3,1456.19,512.48,0.0,0.0,0.0,0.0,0.0,N/A,906.6,Warm,138.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,Lambda,2720.95,69.56,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,601.33,265.47,4096.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,RDS,2252.27,400.6,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,74.32,513.19,881.1,492.59,MySQL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,EKS,3239.15,1154.16,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,100.98,790.42,449.49,660.11,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,CloudFront,1608.63,516.03,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,275.42,528.83,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,DynamoDB,2434.57,216.87,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,803.71,134.0,719.04,Provisioned,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,EBS,3150.09,442.23,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,958.68,230.39,339.92,867.9,gp2,0.0,0.0,0.0
ACC0013,2024-02,VPC,1604.59,365.33,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,CloudWatch,438.96,116.36,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,Route 53,1537.09,529.79,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,SNS,2917.34,936.34,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,SQS,4994.25,1353.68,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-02,Glue,2243.99,861.69,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,741.74,348.15,0.0
ACC0013,2024-02,Redshift,505.56,193.09,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.03,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,609.04
ACC0013,2024-03,EC2,1337.35,378.68,248.73,216.8,925.79,414.83,778.4,c5.xlarge,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,S3,1200.24,344.76,0.0,0.0,0.0,0.0,0.0,N/A,710.14,Warm,809.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,Lambda,378.61,169.58,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,779.54,948.1,128.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,RDS,162.87,68.41,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,72.75,910.49,166.85,100.54,MySQL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,EKS,1299.79,65.18,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,342.54,82.5,242.73,956.69,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,CloudFront,3447.53,1423.65,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,995.49,857.69,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,DynamoDB,3089.1,1398.62,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,954.11,702.65,216.71,Provisioned,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,EBS,2352.98,232.28,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,198.8,457.63,795.9,177.71,gp3,0.0,0.0,0.0
ACC0013,2024-03,VPC,4039.77,1668.99,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,CloudWatch,127.99,20.55,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,Route 53,3031.28,1222.25,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,SNS,4892.39,1670.04,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,SQS,2204.7,503.37,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-03,Glue,1851.02,813.02,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,920.99,370.92,0.0
ACC0013,2024-03,Redshift,3024.29,63.52,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.39,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,733.61
ACC0013,2024-04,EC2,108.22,27.95,691.98,858.83,82.67,260.44,165.78,c5.xlarge,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-04,S3,982.66,255.4,0.0,0.0,0.0,0.0,0.0,N/A,989.18,Hot,61.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0013,2024-04,Lambda,4024.95,1037.01,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,462.95,815.88,256.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
